STE2_Level,STE2_ID,STE1_Level,STE1_ID,OrganismRowID,LastUpdateDate,EndDate,OrganismCode,CommonName,FinalID,ParentOrganismFinalID,ParentOrganismCode,Active,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,GenusComplex,Genus,SpeciesComplex,Species,Subspecies,Variety,TaxonomicLevelCode,OrganismGroup,OrganismCategory1,OrganismCategory2,OrganismType1,OrganismType2,OrganismType3,OrganismType4,TaxaList,LifeStageDefault,TaxonomicAuthority,CaliforniaTaxon,EnterDate,DateFinalIDRevised,FinalIDAuthority,Source,OrganismComments,RLSID
Genus,Labidura,Family,Labiduridae,,,,,,Labidura riparia,Labidura,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiduridae,,,,Labidura,,Labidura riparia,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Labiduridae,Family,Labiduridae,,,,,,Labiduridae,Dermaptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiduridae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Labia,Family,Labiidae,,,,,,Labia,Labiinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Labiinae,,,Labia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Labia,Family,Labiidae,,,,,,Labia minor,Labia,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Labiinae,,,Labia,,Labia minor,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Marava,Family,Labiidae,,,,,,Marava,Labiinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Labiinae,,,Marava,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Marava,Family,Labiidae,,,,,,Marava arachidis,Marava,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Labiinae,,,Marava,,Marava arachidis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Marava,Family,Labiidae,,,,,,Marava pulchella,Marava,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Labiinae,,,Marava,,Marava pulchella,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Labiidae,Family,Labiidae,,,,,,Labiinae,Labiidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Labiinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Vostox,Family,Labiidae,,,,,,Vostox,Spongiphorinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Spongiphorinae,,,Vostox,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Vostox,Family,Labiidae,,,,,,Vostox apicedentatus,Vostox,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Spongiphorinae,,,Vostox,,Vostox apicedentatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Vostox,Family,Labiidae,,,,,,Vostox brunneipennis,Vostox,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Spongiphorinae,,,Vostox,,Vostox brunneipennis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Vostox,Family,Labiidae,,,,,,Voxtox excavatus,Vostox,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Spongiphorinae,,,Vostox,,Voxtox excavatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Labiidae,Family,Labiidae,,,,,,Labiidae,Dermaptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Spongiphorinae,Family,Labiidae,,,,,,Spongiphorinae,Labiidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiidae,Spongiphorinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Dermaptera,Family,Dermaptera,,,,,Earwigs,Dermaptera,Insecta,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,,,,,,,,,,30,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Auchenorrhyncha,Family,Auchenorrhyncha,,,,,Hoppers,Auchenorrhyncha,Hemiptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Auchenorrhyncha,,,,,,,,,,,33,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Leptopodidae,Family,Leptopodidae,,,,,,Leptopodidae,Heteroptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Heteroptera,,Leptopodidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Pentatomidae,Family,Pentatomidae,,,,,,Pentatomidae,Heteroptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Heteroptera,,Pentatomidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Reduviidae,Family,Reduviidae,,,,,,Reduviidae,Heteroptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Heteroptera,,Reduviidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Saldidae,Family,Saldidae,,,,,,Saldidae,Heteroptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Heteroptera,,Saldidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Heteroptera,Family,Heteroptera,,,,,,Heteroptera,Hemiptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Heteroptera,,,,,,,,,,,33,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Aphididae,Family,Aphididae,,,,,,Aphididae,Sternorrhyncha,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Sternorrhyncha,,Aphididae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Sternorrhyncha,Family,Sternorrhyncha,,,,,,Sternorrhyncha,Hemiptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,Sternorrhyncha,,,,,,,,,,,33,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Aetalionidae,Family,Aetalionidae,,,,,,Aetalionidae,Auchenorrhyncha,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,,,Aetalionidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Aphrophoridae,Family,Aphrophoridae,,,,,,Aphrophoridae,Auchenorrhyncha,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,,,Aphrophoridae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Cercopidae,Family,Cercopidae,,,,,,Cercopidae,Auchenorrhyncha,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,,,Cercopidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Cicadellidae,Family,Cicadellidae,,,,,,Cicadellidae,Auchenorrhyncha,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,,,Cicadellidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Clastopteridae,Family,Clastopteridae,,,,,,Clastopteridae,Auchenorrhyncha,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,,,Clastopteridae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Membracidae,Family,Membracidae,,,,,,Membracidae,Auchenorrhyncha,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,,,Membracidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Family,Hemiptera,Family,Hemiptera,,,,,True bugs,Hemiptera,Insecta,,-1,Arthropoda,Hexapoda,,Insecta,,,Hemiptera,,,,,,,,,,,,30,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Stigmatomma,Genus,Stigmatomma,,,,,,Stigmatomma,Amblyponinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Amblyponinae,,,Stigmatomma,,,,,,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Stigmatomma pallipes,Genus,Stigmatomma,,,,,,Stigmatomma pallipes,Stigmatomma,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Amblyponinae,,,Stigmatomma,,Stigmatomma pallipes,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Amblyponinae,Genus,Amblyponinae,,,,,Dracula ants,Amblyponinae,Formicidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Amblyponinae,,,,,,,,,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Liometopum,Genus,Liometopum,,,,,Velvety tree-ants,Liometopum,Tapinomini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Tapinomini,,Liometopum,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Liometopum luctuosum,Genus,Liometopum,,,,,,Liometopum luctuosum,Liometopum,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Tapinomini,,Liometopum,,Liometopum luctuosum,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Liometopum occidentale,Genus,Liometopum,,,,,California velvety tree-ant,Liometopum occidentale,Liometopum,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Tapinomini,,Liometopum,,Liometopum occidentale,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Tapinoma,Genus,Tapinoma,,,,,,Tapinoma,Tapinomini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Tapinomini,,Tapinoma,,,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Tapinoma sessile,Genus,Tapinoma,,,,,Odorous house ant,Tapinoma sessile,Tapinoma,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Tapinomini,,Tapinoma,,Tapinoma sessile,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Tapinomini,Genus,Tapinomini,,,,,,Tapinomini,Dolichoderinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Tapinomini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Dorymyrmex,Genus,Dorymyrmex,,,,,Pyramid ants,Dorymyrmex,Leptomyrmecini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Dorymyrmex,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Dorymyrmex bicolor,Genus,Dorymyrmex,,,,,Bi-colored pyramid ants,Dorymyrmex bicolor,Dorymyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Dorymyrmex,,Dorymyrmex bicolor,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Dorymyrmex flavus,Genus,Dorymyrmex,,,,,,Dorymyrmex flavus,Dorymyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Dorymyrmex,,Dorymyrmex flavus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Dorymyrmex insanus,Genus,Dorymyrmex,,,,,,Dorymyrmex insanus,Dorymyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Dorymyrmex,,Dorymyrmex insanus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Dorymyrmex pyramicus,Genus,Dorymyrmex,,,,,,Dorymyrmex pyramicus,Dorymyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Dorymyrmex,,Dorymyrmex pyramicus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Forelius,Genus,Forelius,,,,,,Forelius,Leptomyrmecini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Forelius,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Forelius mccooki,Genus,Forelius,,,,,,Forelius mccooki,Forelius,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Forelius,,Forelius mccooki,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Forelius pruinosus,Genus,Forelius,,,,,,Forelius pruinosus,Forelius,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Forelius,,Forelius pruinosus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Linepithema,Species,Linepithema,,,,,,Linepithema,Leptomyrmecini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Linepithema,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Linepithema humile,Species,Linepithema humile,,,,,Argentine ant,Linepithema humile,Linepithema,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,Linepithema,,Linepithema humile,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Leptomyrmecini,Genus,Leptomyrmecini,,,,,,Leptomyrmecini,Dolichoderinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,Leptomyrmecini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Dolichoderinae,Genus,Dolichoderinae,,,,,Odorous ants,Dolichoderinae,Formicidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Dolichoderinae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex,Genus,Neivamyrmex,,,,,Common army ants,Neivamyrmex,Ecitonini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex californicus,Genus,Neivamyrmex,,,,,,Neivamyrmex californicus,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex californicus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex leonardi,Genus,Neivamyrmex,,,,,,Neivamyrmex leonardi,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex leonardi,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex microps,Genus,Neivamyrmex,,,,,,Neivamyrmex microps,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex microps,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex minor,Genus,Neivamyrmex,,,,,,Neivamyrmex minor,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex minor,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex mojave,Genus,Neivamyrmex,,,,,,Neivamyrmex mojave,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex mojave,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex nigrescens,Genus,Neivamyrmex,,,,,,Neivamyrmex nigrescens,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex nigrescens,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex nysensis,Genus,Neivamyrmex,,,,,,Neivamyrmex nysensis,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex nysensis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex opacithorax,Genus,Neivamyrmex,,,,,,Neivamyrmex opacithorax,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex opacithorax,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex opacithoroax,Genus,Neivamyrmex,,,,,,Neivamyrmex opacithoroax,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex opacithoroax,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex swainsonii,Genus,Neivamyrmex,,,,,,Neivamyrmex swainsonii,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex swainsonii,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex texanus,Genus,Neivamyrmex,,,,,,Neivamyrmex texanus,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex texanus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Neivamyrmex wilsoni,Genus,Neivamyrmex,,,,,,Neivamyrmex wilsoni,Neivamyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,Neivamyrmex,,Neivamyrmex wilsoni,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Ecitonini,Genus,Ecitonini,,,,,,Ecitonini,Formicidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,Ecitonini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Ecitoninae,Genus,Ecitoninae,,,,,Army ants,Ecitoninae,Formicidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Ecitoninae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Bracymyrmex,Genus,Bracymyrmex,,,,,Rover ants,Brachymyrmex,Myrmelachistini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Myrmelachistini,,Bracymyrmex,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Brachymyrmex depilis,Genus,Bracymyrmex,,,,,,Brachymyrmex depilis,Brachymyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Myrmelachistini,,Bracymyrmex,,Brachymyrmex depilis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Brachymyrmex patagonicus,Genus,Bracymyrmex,,,,,,Brachymyrmex patagonicus,Brachymyrmex,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Myrmelachistini,,Bracymyrmex,,Brachymyrmex patagonicus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmelachistini,Genus,Myrmelachistini,,,,,,Myrmelachistini,Formicinae,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Myrmelachistini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Lasius,Genus,Lasius,,,,,Citronella ants,Lasius,Lasiini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Lasius,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Lasius californicus,Genus,Lasius,,,,,,Lasius californicus,Lasius,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Lasius,,Lasius californicus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Lasius crypticus,Genus,Lasius,,,,,,Lasius crypticus,Lasius,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Lasius,,Lasius crypticus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Lasius niger,Genus,Lasius,,,,,,Lasius niger,Lasius,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Lasius,,Lasius niger,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Lasius pallitarsis,Genus,Lasius,,,,,,Lasius pallitarsis,Lasius,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Lasius,,Lasius pallitarsis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus,Genus,Myrmecocystus,,,,,Honeypot ants,Myrmecocystus,Lasiini,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus arenarius,Genus,Myrmecocystus,,,,,,Myrmecocystus arenarius,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus arenarius,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus christineae,Genus,Myrmecocystus,,,,,,Myrmecocystus christineae,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus christineae,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus colei,Genus,Myrmecocystus,,,,,,Myrmecocystus colei,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus colei,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus creightoni,Genus,Myrmecocystus,,,,,,Myrmecocystus creightoni,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus creightoni,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus depilis,Genus,Myrmecocystus,,,,,,Myrmecocystus depilis,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus depilis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus ewarti,Genus,Myrmecocystus,,,,,,Myrmecocystus ewarti,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus ewarti,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus flaviceps,Genus,Myrmecocystus,,,,,,Myrmecocystus flaviceps,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus flaviceps,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus hammettensis,Genus,Myrmecocystus,,,,,,Myrmecocystus hammettensis,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus hammettensis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus intonsus,Genus,Myrmecocystus,,,,,,Myrmecocystus intonsus,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus intonsus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Species,Myrmecocystus kathjuli,Genus,Myrmecocystus,,,,,,Myrmecocystus kathjuli,Myrmecocystus,,-1,Arthropoda,Hexapoda,,Insecta,,,Hymenoptera,,,Formicidae,Formicinae,Lasiini,,Myrmecocystus,,Myrmecocystus kathjuli,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
